,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Discount,Quantity,Sales,Profit,Last Ordered,Returned,Category,Sub-Category,Product Name
4853,CA-2016-146318,2016-01-22,2016-01-27,Standard Class,MC-17275,OFF-PA-10003953-0,0.0,2,12.96,6.2208,3321,No,Office Supplies,Paper,Xerox 218
4854,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,FUR-CH-10001146-0,0.2,2,81.424,-9.1602,2994,No,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
4855,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,OFF-ST-10001590-0,0.0,10,134.8,35.048,2994,No,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
4856,CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,FUR-FU-10002671-0,0.0,1,13.4,6.432,3003,No,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
4857,CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,OFF-EN-10004483-0,0.0,7,109.69,51.5543,3003,No,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
4858,CA-2016-146374,2016-12-05,2016-12-10,Second Class,HE-14800,OFF-PA-10000349-0,0.0,1,4.98,2.3406,3003,No,Office Supplies,Paper,Easy-staple paper
4859,CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,OFF-AR-10004817-0,0.0,3,15.48,4.4892,3231,No,Office Supplies,Art,Colorific Watercolor Pencils
4860,CA-2016-146423,2016-04-21,2016-04-21,Same Day,BT-11680,OFF-PA-10003797-0,0.0,8,51.84,24.8832,3231,No,Office Supplies,Paper,Xerox 209
4861,CA-2016-146437,2016-01-28,2016-02-01,Second Class,HG-14965,OFF-AR-10000588-0,0.0,2,39.68,10.3168,3315,No,Office Supplies,Art,Newell 345
4862,CA-2016-146521,2016-07-21,2016-07-23,Second Class,CC-12610,OFF-BI-10000301-0,0.7,1,1.941,-1.294,3140,No,Office Supplies,Binders,GBC Instant Report Kit
4863,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,OFF-BI-10002982-0,0.2,7,38.136,13.3476,3023,No,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
4864,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,OFF-BI-10003527-0,0.2,1,1016.792,381.297,3023,No,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
4865,CA-2016-146682,2016-10-29,2016-10-31,First Class,KW-16435,FUR-FU-10002671-0,0.0,5,67.0,32.16,3040,No,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
4866,CA-2016-146766,2016-11-04,2016-11-04,Same Day,TT-21220,OFF-AR-10002135-0,0.0,4,192.8,55.912,3034,No,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
4867,CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,OFF-BI-10000315-0,0.2,3,45.576,15.9516,3220,No,Office Supplies,Binders,Poly Designer Cover & Back
4868,CA-2016-146836,2016-05-02,2016-05-02,Same Day,CC-12475,OFF-ST-10001580-0,0.0,3,44.94,12.5832,3220,No,Office Supplies,Storage,Super Decoflex Portable Personal File
4869,CA-2016-146913,2016-10-31,2016-11-05,Standard Class,SF-20965,FUR-CH-10001854-0,0.2,5,1403.92,70.196,3038,No,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
4870,CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,FUR-TA-10003748-0,0.3,2,174.286,-19.9184,3200,No,Furniture,Tables,Bevis 36 x 72 Conference Tables
4871,CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,OFF-AP-10003217-0,0.0,4,662.84,172.3384,3200,No,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright
4872,CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,OFF-EN-10002973-0,0.0,6,26.88,12.9024,3200,No,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
4873,CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,TEC-AC-10002399-0,0.0,5,95.1,30.432,3200,No,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive
4874,CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,TEC-PH-10001336-0,0.0,2,257.98,74.8142,3200,No,Technology,Phones,Digium D40 VoIP phone
4875,CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,TEC-PH-10004614-0,0.0,5,345.0,86.25,3200,No,Technology,Phones,AT&T 841000 Phone
4876,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-EN-10003296-0,0.0,4,361.92,162.864,2998,No,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
4877,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,OFF-ST-10001228-0,0.0,6,80.58,22.5624,2998,No,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy"
4878,CA-2016-147067,2016-12-18,2016-12-22,Standard Class,JD-16150,FUR-FU-10000732-0,0.0,3,18.84,6.0288,2990,No,Furniture,Furnishings,Eldon 200 Class Desk Accessories
4879,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,OFF-PA-10001972-0,0.2,10,51.84,18.144,2991,No,Office Supplies,Paper,Xerox 214
4880,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,TEC-AC-10002942-0,0.2,3,165.6,-6.21,2991,No,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
4881,CA-2016-147123,2016-12-10,2016-12-12,First Class,SJ-20125,OFF-PA-10000575-0,0.0,12,80.28,36.9288,2998,No,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
4882,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,FUR-BO-10001811-0,0.15,5,1279.165,225.735,3157,No,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
4883,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,FUR-FU-10000221-0,0.0,5,25.4,8.636,3157,No,Furniture,Furnishings,"Master Caster Door Stop, Brown"
4884,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,OFF-EN-10003567-0,0.0,2,43.96,20.6612,3157,No,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
4885,CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,OFF-ST-10002486-0,0.0,4,27.92,0.5584,3157,No,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins
4886,CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,OFF-AP-10003057-0,0.0,7,1927.59,751.7601,3052,No,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
4887,CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,TEC-PH-10003072-0,0.0,3,449.97,220.4853,3052,No,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
4888,CA-2016-147368,2016-06-09,2016-06-12,First Class,TC-21295,TEC-MA-10002178-0,0.5,2,695.7,-27.828,3182,No,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone
4889,CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,OFF-PA-10001970-0,0.2,7,313.488,113.6394,3179,Yes,Office Supplies,Paper,Xerox 1908
4890,CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,TEC-MA-10002937-0,0.3,3,1007.979,43.1991,3179,Yes,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
4891,CA-2016-147417,2016-07-25,2016-07-27,First Class,CB-12415,TEC-CO-10001449-0,0.4,4,1439.976,191.9968,3136,No,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
4892,CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,OFF-ST-10003994-0,0.0,2,117.96,5.898,3310,No,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
4893,CA-2016-147473,2016-05-30,2016-06-03,Standard Class,NL-18310,OFF-PA-10004782-0,0.0,6,38.88,18.6624,3192,No,Office Supplies,Paper,Xerox 228
4894,CA-2016-147536,2016-12-26,2016-12-31,Standard Class,AR-10510,TEC-AC-10003280-0,0.0,3,89.97,18.8937,2982,No,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
4895,CA-2016-147578,2016-04-22,2016-04-26,Second Class,PG-18895,FUR-FU-10001889-0,0.0,3,31.56,10.4148,3230,No,Furniture,Furnishings,Ultra Door Pull Handle
4896,CA-2016-147585,2016-11-07,2016-11-12,Standard Class,CB-12535,FUR-FU-10002597-0,0.0,3,14.82,6.2244,3031,No,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene"
4897,CA-2016-147683,2016-11-13,2016-11-17,Standard Class,PO-19180,FUR-FU-10004848-0,0.0,2,19.54,7.2298,3025,No,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
4898,CA-2016-147970,2016-01-31,2016-02-02,Second Class,AB-10150,OFF-PA-10003936-0,0.2,3,15.552,5.4432,3312,No,Office Supplies,Paper,Xerox 1994
4899,CA-2016-148096,2016-08-16,2016-08-19,First Class,AO-10810,FUR-TA-10004152-0,0.2,2,161.28,12.096,3114,No,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
4900,CA-2016-148201,2016-08-26,2016-08-29,Second Class,CC-12145,OFF-PA-10000019-0,0.0,1,6.48,3.1104,3104,No,Office Supplies,Paper,Xerox 1931
4901,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-AC-10000171-0,0.2,3,55.176,15.8631,3321,No,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
4902,CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-PH-10004093-0,0.4,4,110.376,-20.2356,3321,No,Technology,Phones,Panasonic Kx-TS550
4903,CA-2016-148516,2016-08-07,2016-08-11,Standard Class,DW-13585,TEC-AC-10003610-0,0.0,3,179.97,86.3856,3123,No,Technology,Accessories,Logitech Illuminated - Keyboard
4904,CA-2016-148593,2016-06-16,2016-06-18,Second Class,BD-11320,OFF-PA-10001776-0,0.0,5,46.35,21.7845,3175,No,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
4905,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,FUR-FU-10003553-0,0.0,5,343.85,137.54,2983,No,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
4906,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,OFF-AR-10003811-0,0.0,9,19.89,5.3703,2983,No,Office Supplies,Art,Newell 327
4907,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,OFF-PA-10003302-0,0.0,3,106.32,49.9704,2983,No,Office Supplies,Paper,Xerox 1906
4908,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,TEC-AC-10001838-0,0.0,2,399.98,171.9914,2983,No,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
4909,CA-2016-148698,2016-05-02,2016-05-07,Standard Class,BD-11770,OFF-AR-10004022-0,0.2,3,86.352,5.397,3220,No,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
4910,CA-2016-148740,2016-11-15,2016-11-19,Standard Class,AH-10690,TEC-PH-10002549-0,0.2,2,361.376,27.1032,3023,No,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone
4911,CA-2016-148747,2016-09-25,2016-09-27,First Class,AS-10045,FUR-BO-10002613-0,0.15,2,477.666,84.294,3074,No,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
4912,CA-2016-148796,2016-04-14,2016-04-18,Standard Class,PB-19150,FUR-CH-10004886-0,0.2,5,383.8,38.38,3238,Yes,Furniture,Chairs,Bevis Steel Folding Chairs
4913,CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,FUR-CH-10004860-0,0.2,6,484.704,-84.8232,3196,No,Furniture,Chairs,Global Low Back Tilter Chair
4914,CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,OFF-FA-10003467-0,0.0,3,5.94,0.0,3196,No,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack"
4915,CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,OFF-PA-10001293-0,0.0,7,45.36,21.7728,3196,No,Office Supplies,Paper,Xerox 1946
4916,CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,TEC-MA-10002428-0,0.2,3,371.976,116.2425,3196,No,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder
4917,CA-2016-148852,2016-05-26,2016-05-31,Standard Class,SV-20785,TEC-PH-10003885-0,0.2,4,211.168,23.7564,3196,No,Technology,Phones,Cisco SPA508G
4918,CA-2016-148908,2016-11-05,2016-11-08,First Class,JH-15985,OFF-BI-10002082-0,0.2,2,53.248,19.968,3033,No,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
4919,CA-2016-149111,2016-04-17,2016-04-21,Second Class,BF-11170,FUR-FU-10000206-0,0.2,8,18.624,6.2856,3235,No,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
4920,CA-2016-149111,2016-04-17,2016-04-21,Second Class,BF-11170,TEC-PH-10003092-0,0.2,1,36.792,4.1391,3235,No,Technology,Phones,Motorola L804
4921,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-FA-10001843-0,0.2,8,15.808,5.3352,3094,No,Office Supplies,Fasteners,Staples
4922,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-PA-10001870-0,0.2,5,25.92,9.072,3094,No,Office Supplies,Paper,Xerox 202
4923,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,OFF-PA-10002036-0,0.2,2,10.368,3.7584,3094,No,Office Supplies,Paper,Xerox 1930
4924,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,OFF-AP-10000358-0,0.0,6,77.88,22.5852,3093,No,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
4925,CA-2016-149237,2016-05-26,2016-05-30,Standard Class,CM-12235,FUR-FU-10002088-0,0.0,3,26.94,11.3148,3196,No,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2
4926,CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,FUR-CH-10000863-0,0.3,5,528.43,-143.431,3268,No,Furniture,Chairs,Novimex Swivel Fabric Task Chair
4927,CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,OFF-BI-10004233-0,0.8,7,22.386,-35.8176,3268,No,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
4928,CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,FUR-CH-10004287-0,0.2,6,1325.76,149.148,3228,No,Furniture,Chairs,SAFCO Arco Folding Chair
4929,CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,OFF-BI-10004040-0,0.7,2,3.108,-2.1756,3228,No,Office Supplies,Binders,Wilson Jones Impact Binders
4930,CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,OFF-PA-10003441-0,0.2,3,15.552,5.4432,3228,No,Office Supplies,Paper,Xerox 226
4931,CA-2016-149314,2016-07-02,2016-07-07,Second Class,GB-14530,FUR-CH-10002126-0,0.2,1,195.184,19.5184,3159,No,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs
4932,CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,OFF-AR-10001419-0,0.0,9,37.17,11.151,3136,No,Office Supplies,Art,Newell 325
4933,CA-2016-149349,2016-11-12,2016-11-13,First Class,SP-20650,FUR-FU-10001037-0,0.6,6,22.752,-8.532,3026,No,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
4934,CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,OFF-PA-10003651-0,0.2,1,5.344,1.8704,3084,No,Office Supplies,Paper,Xerox 1968
4935,CA-2016-149454,2016-07-25,2016-07-26,First Class,KM-16375,OFF-BI-10003694-0,0.0,1,10.44,4.8024,3136,No,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
4936,CA-2016-149461,2016-11-13,2016-11-19,Standard Class,AS-10135,FUR-FU-10004270-0,0.0,1,4.18,1.5048,3025,No,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
4937,CA-2016-149482,2016-11-14,2016-11-19,Standard Class,RR-19315,OFF-LA-10000248-0,0.0,2,7.38,3.4686,3024,No,Office Supplies,Labels,Avery 52
4938,CA-2016-149503,2016-12-09,2016-12-12,First Class,SP-20650,OFF-BI-10002133-0,0.2,8,273.92,99.296,2999,No,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
4939,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,KB-16600,OFF-SU-10002537-0,0.0,6,61.38,15.9588,3186,No,Office Supplies,Supplies,Acme Box Cutter Scissors
4940,CA-2016-149685,2016-10-08,2016-10-15,Standard Class,PM-19135,OFF-LA-10004545-0,0.2,6,60.144,20.2986,3061,No,Office Supplies,Labels,Avery 50
4941,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,FUR-BO-10001337-0,0.15,2,205.666,-12.098,3005,No,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
4942,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,FUR-TA-10004147-0,0.2,3,268.704,6.7176,3005,No,Furniture,Tables,Hon 4060 Series Tables
4943,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,OFF-AR-10001662-0,0.0,8,21.92,5.9184,3005,No,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
4944,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,OFF-ST-10001558-0,0.0,3,48.72,7.308,3005,No,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers
4945,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,OFF-AP-10001205-0,0.2,2,87.168,8.7168,3095,No,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
4946,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,OFF-AR-10002987-0,0.2,2,31.744,8.3328,3095,No,Office Supplies,Art,Prismacolor Color Pencil Set
4947,CA-2016-149783,2016-09-04,2016-09-07,Second Class,DL-13315,OFF-PA-10002195-0,0.2,3,12.192,4.1148,3095,No,Office Supplies,Paper,Xerox 1966
4948,CA-2016-149797,2016-09-15,2016-09-20,Standard Class,AH-10075,OFF-BI-10003650-0,0.2,2,841.568,294.5488,3084,No,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
4949,CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,OFF-AR-10002956-0,0.0,4,88.04,22.8904,3251,No,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
4950,CA-2016-149916,2016-12-22,2016-12-24,Second Class,ED-13885,OFF-BI-10004002-0,0.2,4,55.36,19.376,2986,No,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
4951,CA-2016-149916,2016-12-22,2016-12-24,Second Class,ED-13885,TEC-MA-10000752-0,0.2,1,11.56,3.757,2986,No,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
4952,CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,FUR-FU-10004270-0,0.0,3,57.69,23.6529,3171,No,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
4953,CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,TEC-AC-10004877-0,0.0,1,6.9,0.552,3171,No,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
4954,CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,FUR-CH-10002084-0,0.0,3,368.97,81.1734,3076,No,Furniture,Chairs,Hon Mobius Operator's Chair
4955,CA-2016-149979,2016-09-23,2016-09-28,Second Class,RA-19915,OFF-ST-10003058-0,0.0,5,118.25,34.2925,3076,No,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
4956,CA-2016-150000,2016-04-08,2016-04-14,Standard Class,PG-18820,OFF-EN-10002973-0,0.0,4,17.92,8.6016,3244,No,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
4957,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,OFF-BI-10004141-0,0.8,3,1.908,-3.2436,3088,No,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
4958,CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,OFF-LA-10001982-0,0.2,2,6.0,2.1,3088,No,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
4959,CA-2016-150077,2016-02-04,2016-02-10,Standard Class,MS-17365,TEC-PH-10002890-0,0.0,2,90.48,23.5248,3308,Yes,Technology,Phones,AT&T 17929 Lendline Telephone
4960,CA-2016-150343,2016-08-16,2016-08-20,Standard Class,PK-19075,OFF-EN-10004030-0,0.0,3,10.86,5.1042,3114,No,Office Supplies,Envelopes,Convenience Packs of Business Envelopes
4961,CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,FUR-CH-10001973-0,0.2,6,532.704,-39.9528,3107,No,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
4962,CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,OFF-AP-10001492-0,0.0,5,43.1,11.206,3107,No,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
4963,CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,OFF-EN-10002504-0,0.0,5,135.9,63.873,3107,No,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
4964,CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,OFF-PA-10002160-0,0.0,6,34.68,16.9932,3107,No,Office Supplies,Paper,Xerox 1978
4965,CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,OFF-SU-10002189-0,0.0,4,15.88,0.1588,3107,No,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener
4966,CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,TEC-MA-10001972-0,0.2,3,837.6,62.82,3107,No,Technology,Machines,Okidata C331dn Printer
4967,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,FUR-CH-10000422-0,0.3,3,191.079,-38.2158,3191,No,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
4968,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,FUR-FU-10001379-0,0.6,3,32.064,-12.8256,3191,No,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock"
4969,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,OFF-PA-10001846-0,0.2,4,18.496,6.7048,3191,No,Office Supplies,Paper,Xerox 1899
4970,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,OFF-PA-10004621-0,0.2,2,10.368,3.6288,3191,No,Office Supplies,Paper,Xerox 212
4971,CA-2016-150658,2016-11-17,2016-11-22,Standard Class,MS-17365,OFF-BI-10004140-0,0.2,3,10.776,3.3675,3021,No,Office Supplies,Binders,Avery Non-Stick Binders
4972,CA-2016-150889,2016-03-20,2016-03-22,Second Class,PB-19105,TEC-PH-10000004-0,0.2,1,11.992,0.8994,3263,No,Technology,Phones,Belkin iPhone and iPad Lightning Cable
4973,CA-2016-150945,2016-12-18,2016-12-20,Second Class,JK-16120,OFF-ST-10003716-0,0.0,4,900.08,117.0104,2990,No,Office Supplies,Storage,Tennsco Double-Tier Lockers
4974,CA-2016-151092,2016-08-06,2016-08-13,Standard Class,VG-21790,TEC-PH-10001700-0,0.2,4,211.168,18.4772,3124,No,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
4975,CA-2016-151141,2016-08-20,2016-08-23,First Class,DW-13480,TEC-PH-10004924-0,0.0,2,14.78,3.9906,3110,No,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
4976,CA-2016-151148,2016-09-12,2016-09-13,Same Day,PO-19180,FUR-CH-10002304-0,0.2,4,83.136,5.196,3087,No,Furniture,Chairs,"Global Stack Chair without Arms, Black"
4977,CA-2016-151148,2016-09-12,2016-09-13,Same Day,PO-19180,TEC-PH-10001870-0,0.2,3,146.952,9.1845,3087,No,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
4978,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,FUR-FU-10001918-0,0.0,4,18.92,7.3788,2988,No,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
4979,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,OFF-BI-10003910-0,0.0,2,15.42,6.939,2988,No,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
4980,CA-2016-151169,2016-10-21,2016-10-26,Standard Class,MY-18295,OFF-BI-10002813-0,0.0,4,7.92,3.564,3048,No,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
4981,CA-2016-151323,2016-10-23,2016-10-28,Standard Class,AB-10255,OFF-FA-10002983-0,0.0,5,17.05,8.184,3046,Yes,Office Supplies,Fasteners,Advantus SlideClip Paper Clips
4982,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,OFF-BI-10000050-0,0.2,2,11.68,3.942,3094,Yes,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
4983,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,OFF-FA-10000304-0,0.0,2,4.36,1.7876,3094,Yes,Office Supplies,Fasteners,Advantus Push Pins
4984,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,OFF-PA-10004381-0,0.0,2,96.08,46.1184,3094,Yes,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
4985,CA-2016-151498,2016-04-21,2016-04-24,First Class,DN-13690,OFF-BI-10004967-0,0.2,5,8.32,2.808,3231,No,Office Supplies,Binders,Round Ring Binders
4986,CA-2016-151512,2016-12-26,2017-01-02,Standard Class,SH-19975,OFF-AP-10000252-0,0.2,2,18.72,3.51,2982,No,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
4987,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,FUR-FU-10004864-0,0.0,3,191.82,61.3824,3098,No,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
4988,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,OFF-SU-10001574-0,0.0,3,10.95,3.285,3098,No,Office Supplies,Supplies,Acme Value Line Scissors
